gkz;jahr;haushaltskonto-hinweis;haushaltskonto-hinweis-name;haushaltskonto-ansatz;ansatzbezeichnung;haushaltskonto-post;kontenbezeichnung;soll-rj
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";2912,75
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";17784,58
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";513,85
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;600;Strom;10893,24
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;611;"Instandhaltung von Straßenbauten";194415,56
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;613;"Instandhaltung von sonstigen Grundstückseinrichtungen";121442,56
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;614;"Instandhaltung von Gebäuden";9233,51
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;617;"Instandhaltung von Fahrzeugen";138401,84
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;618;"Instandhaltung von sonstigen Anlagen";26175,53
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;619;"Instandhaltung von Sonderanlagen";16289,18
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;631;Telekommunikationsdienste;1026,04
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;650;"Zinsen für Finanzschulden - Inland";138929,67
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;670;Versicherungen;752,53
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";828,43
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;728;"Entgelte für sonstige Leistungen";840776,28
32135;2018;1;"ordentliche Ausgaben";612;Gemeindestraßen;729;"Sonstige Ausgaben";35230,06
32135;2018;1;"ordentliche Ausgaben";616;"Sonstige Straßen und Wege";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";3735,92
32135;2018;1;"ordentliche Ausgaben";616;"Sonstige Straßen und Wege";560;Reisegebühren;59,89
32135;2018;1;"ordentliche Ausgaben";616;"Sonstige Straßen und Wege";565;Mehrleistungsvergütungen;916,17
32135;2018;1;"ordentliche Ausgaben";616;"Sonstige Straßen und Wege";569;"Sonstige Nebengebühren";23,50
32135;2018;1;"ordentliche Ausgaben";616;"Sonstige Straßen und Wege";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";182,45
32135;2018;1;"ordentliche Ausgaben";616;"Sonstige Straßen und Wege";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";932,16
32135;2018;1;"ordentliche Ausgaben";616;"Sonstige Straßen und Wege";582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";57,20
32135;2018;1;"ordentliche Ausgaben";616;"Sonstige Straßen und Wege";600;Strom;386,35
32135;2018;1;"ordentliche Ausgaben";616;"Sonstige Straßen und Wege";611;"Instandhaltung von Straßenbauten";2088,00
32135;2018;1;"ordentliche Ausgaben";616;"Sonstige Straßen und Wege";617;"Instandhaltung von Fahrzeugen";1731,42
32135;2018;1;"ordentliche Ausgaben";616;"Sonstige Straßen und Wege";728;"Entgelte für sonstige Leistungen";9052,42
32135;2018;1;"ordentliche Ausgaben";616;"Sonstige Straßen und Wege";729;"Sonstige Ausgaben";3507,68
32135;2018;1;"ordentliche Ausgaben";631;Konkurrenzgewässer;752;"Laufende Transferzahlungen an Gemeinden, Gemeindeverbände und -fonds";45740,12
32135;2018;1;"ordentliche Ausgaben";639;"Schutzwasserbauten - Sonstige Einrichtungen und Maßnhamen";617;"Instandhaltung von Fahrzeugen";520,17
32135;2018;1;"ordentliche Ausgaben";639;"Schutzwasserbauten - Sonstige Einrichtungen und Maßnhamen";670;Versicherungen;700,34
32135;2018;1;"ordentliche Ausgaben";639;"Schutzwasserbauten - Sonstige Einrichtungen und Maßnhamen";728;"Entgelte für sonstige Leistungen";3696,46
32135;2018;1;"ordentliche Ausgaben";639;"Schutzwasserbauten - Sonstige Einrichtungen und Maßnhamen";752;"Laufende Transferzahlungen an Gemeinden, Gemeindeverbände und -fonds";74137,65
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";043;Betriebsausstattung;6226,47
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";050;Sonderanlagen;36378,32
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";41194,50
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";560;Reisegebühren;425,25
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";565;Mehrleistungsvergütungen;3661,80
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";569;"Sonstige Nebengebühren";190,00
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";1573,25
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";9025,20
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";548,24
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";600;Strom;3483,29
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";616;"Instandhaltung von Maschinen und maschinellen Anlagen";5277,80
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";617;"Instandhaltung von Fahrzeugen";8023,99
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";619;"Instandhaltung von Sonderanlagen";61871,94
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";631;Telekommunikationsdienste;676,36
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";700;Mietzinse;8363,35
32135;2018;1;"ordentliche Ausgaben";640;"Einrichtungen und Maßnahmen nach der Straßenverkehrsordnung";728;"Entgelte für sonstige Leistungen";316296,43
32135;2018;1;"ordentliche Ausgaben";649;"Straßenverkerhr - Sonstige Einrichtungen und Maßnahmen";010;Gebäude;159,90
32135;2018;1;"ordentliche Ausgaben";649;"Straßenverkerhr - Sonstige Einrichtungen und Maßnahmen";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";4831,84
32135;2018;1;"ordentliche Ausgaben";649;"Straßenverkerhr - Sonstige Einrichtungen und Maßnahmen";560;Reisegebühren;170,28
32135;2018;1;"ordentliche Ausgaben";649;"Straßenverkerhr - Sonstige Einrichtungen und Maßnahmen";565;Mehrleistungsvergütungen;1174,14
32135;2018;1;"ordentliche Ausgaben";649;"Straßenverkerhr - Sonstige Einrichtungen und Maßnahmen";569;"Sonstige Nebengebühren";6,50
32135;2018;1;"ordentliche Ausgaben";649;"Straßenverkerhr - Sonstige Einrichtungen und Maßnahmen";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";237,70
32135;2018;1;"ordentliche Ausgaben";649;"Straßenverkerhr - Sonstige Einrichtungen und Maßnahmen";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";1198,94
32135;2018;1;"ordentliche Ausgaben";649;"Straßenverkerhr - Sonstige Einrichtungen und Maßnahmen";617;"Instandhaltung von Fahrzeugen";421,28
32135;2018;1;"ordentliche Ausgaben";649;"Straßenverkerhr - Sonstige Einrichtungen und Maßnahmen";618;"Instandhaltung von sonstigen Anlagen";7222,39
32135;2018;1;"ordentliche Ausgaben";649;"Straßenverkerhr - Sonstige Einrichtungen und Maßnahmen";631;Telekommunikationsdienste;309,15
32135;2018;1;"ordentliche Ausgaben";649;"Straßenverkerhr - Sonstige Einrichtungen und Maßnahmen";728;"Entgelte für sonstige Leistungen";5605,48
32135;2018;1;"ordentliche Ausgaben";649;"Straßenverkerhr - Sonstige Einrichtungen und Maßnahmen";759;"Laufende Transferzahlungen an netto-veranschlagte Unternehmungen";56574,80
32135;2018;1;"ordentliche Ausgaben";742;Produktionsförderung;776;"Kapitaltransferzahlungen an Finanzunternehmungen (Kreditinstitute, Versicherungsgesellschaften und rechtlich selbständige Pensionskassen)";192,50
32135;2018;1;"ordentliche Ausgaben";770;"Einrichtungen zur Förderung des Fremdenverkehrs";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";7034,56
32135;2018;1;"ordentliche Ausgaben";770;"Einrichtungen zur Förderung des Fremdenverkehrs";617;"Instandhaltung von Fahrzeugen";53,78
32135;2018;1;"ordentliche Ausgaben";770;"Einrichtungen zur Förderung des Fremdenverkehrs";618;"Instandhaltung von sonstigen Anlagen";316,61
32135;2018;1;"ordentliche Ausgaben";770;"Einrichtungen zur Förderung des Fremdenverkehrs";650;"Zinsen für Finanzschulden - Inland";35,74
32135;2018;1;"ordentliche Ausgaben";770;"Einrichtungen zur Förderung des Fremdenverkehrs";670;Versicherungen;1105,52
32135;2018;1;"ordentliche Ausgaben";770;"Einrichtungen zur Förderung des Fremdenverkehrs";728;"Entgelte für sonstige Leistungen";426,58
32135;2018;1;"ordentliche Ausgaben";770;"Einrichtungen zur Förderung des Fremdenverkehrs";729;"Sonstige Ausgaben";2430,28
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";29026,93
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";291,67
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";457;Druckwerke;7621,20
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";69732,14
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";7776,37
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";522;"Geldbezüge der nicht ganzjährig beschäftigter Angestellten";6243,92
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";560;Reisegebühren;275,50
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";565;Mehrleistungsvergütungen;4815,29
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";569;"Sonstige Nebengebühren";3880,59
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";3612,78
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";18123,46
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";1256,89
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";600;Strom;4553,00
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";617;"Instandhaltung von Fahrzeugen";2745,16
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";630;Postdienste;2563,30
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";631;Telekommunikationsdienste;703,22
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";650;"Zinsen für Finanzschulden - Inland";1231,81
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";670;Versicherungen;1041,12
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";700;Mietzinse;995,94
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";351,96
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";728;"Entgelte für sonstige Leistungen";200400,02
32135;2018;1;"ordentliche Ausgaben";771;"Maßnahmen zur Förderung des Fremdenverkehrs";729;"Sonstige Ausgaben";73881,27
32135;2018;1;"ordentliche Ausgaben";780;"Einrichtungen zur Förderung von Handel, Gewerbe und Industrie";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";32802,11
32135;2018;1;"ordentliche Ausgaben";780;"Einrichtungen zur Förderung von Handel, Gewerbe und Industrie";560;Reisegebühren;309,60
32135;2018;1;"ordentliche Ausgaben";780;"Einrichtungen zur Förderung von Handel, Gewerbe und Industrie";565;Mehrleistungsvergütungen;4830,80
32135;2018;1;"ordentliche Ausgaben";780;"Einrichtungen zur Förderung von Handel, Gewerbe und Industrie";569;"Sonstige Nebengebühren";167,58
32135;2018;1;"ordentliche Ausgaben";780;"Einrichtungen zur Förderung von Handel, Gewerbe und Industrie";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";1481,74
32135;2018;1;"ordentliche Ausgaben";780;"Einrichtungen zur Förderung von Handel, Gewerbe und Industrie";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";7532,26
32135;2018;1;"ordentliche Ausgaben";780;"Einrichtungen zur Förderung von Handel, Gewerbe und Industrie";582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";553,83
32135;2018;1;"ordentliche Ausgaben";782;"Wirtschaftspolitische Maßnahmen";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";64327,96
32135;2018;1;"ordentliche Ausgaben";782;"Wirtschaftspolitische Maßnahmen";560;Reisegebühren;395,92
32135;2018;1;"ordentliche Ausgaben";782;"Wirtschaftspolitische Maßnahmen";565;Mehrleistungsvergütungen;13281,46
32135;2018;1;"ordentliche Ausgaben";782;"Wirtschaftspolitische Maßnahmen";569;"Sonstige Nebengebühren";255,58
32135;2018;1;"ordentliche Ausgaben";782;"Wirtschaftspolitische Maßnahmen";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";3040,75
32135;2018;1;"ordentliche Ausgaben";782;"Wirtschaftspolitische Maßnahmen";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";15908,37
32135;2018;1;"ordentliche Ausgaben";782;"Wirtschaftspolitische Maßnahmen";582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";1105,13
32135;2018;1;"ordentliche Ausgaben";782;"Wirtschaftspolitische Maßnahmen";617;"Instandhaltung von Fahrzeugen";2263,24
32135;2018;1;"ordentliche Ausgaben";782;"Wirtschaftspolitische Maßnahmen";728;"Entgelte für sonstige Leistungen";4125,29
32135;2018;1;"ordentliche Ausgaben";782;"Wirtschaftspolitische Maßnahmen";756;"Laufende Transferzahlungen an Finanzunternehmungen (Kreditinstitute, Versicherungsgesellschaften und rechtlich selbstständige Pensionskassen)";17675,76
32135;2018;1;"ordentliche Ausgaben";782;"Wirtschaftspolitische Maßnahmen";775;"Kapitaltransferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";58,00
32135;2018;1;"ordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";72555,54
32135;2018;1;"ordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";2408,16
32135;2018;1;"ordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";560;Reisegebühren;60,36
32135;2018;1;"ordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";565;Mehrleistungsvergütungen;1,02
32135;2018;1;"ordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";569;"Sonstige Nebengebühren";6,50
32135;2018;1;"ordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";96,64
32135;2018;1;"ordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";481,09
32135;2018;1;"ordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";36,85
32135;2018;1;"ordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";617;"Instandhaltung von Fahrzeugen";596,42
32135;2018;1;"ordentliche Ausgaben";789;"Förderung von Handel, Gewerbe und Industrie - Sonstige Einrichtungen und Maßnahmen";618;"Instandhaltung von sonstigen Anlagen";1593,59
